Date,AAPL,AMZN,GOOG,MSFT
2023-06-07,175.52317810058594,121.2300033569336,121.93889617919922,316.5894775390625
2023-06-08,178.2376251220703,124.25,121.67108917236328,318.42999267578125
2023-06-09,178.62257385253906,123.43000030517578,121.86945343017578,319.9278869628906
2023-06-12,181.416015625,126.56999969482422,123.33740997314453,324.8816223144531
2023-06-13,180.94219970703125,126.66000366210938,123.41676330566406,327.2704162597656
2023-06-14,181.573974609375,126.41999816894531,123.36715698242188,330.2563171386719
2023-06-15,183.60736083984375,127.11000061035156,124.76569366455078,340.7904357910156
2023-06-16,182.5314178466797,125.48999786376953,123.04976654052734,335.1415100097656
2023-06-20,182.6202392578125,125.77999877929688,122.84147644042969,330.9514465332031
2023-06-21,181.58383178710938,124.83000183105469,120.27257537841797,326.55572509765625
2023-06-22,184.58457946777344,130.14999389648438,122.86131286621094,332.5765686035156
2023-06-23,184.26869201660156,129.3300018310547,122.01822662353516,327.9850158691406
2023-06-26,182.8768768310547,127.33000183105469,118.1202392578125,321.6998596191406
2023-06-27,185.630859375,129.17999267578125,118.0408935546875,327.5444641113281
2023-06-28,186.80552673339844,129.0399932861328,120.09404754638672,328.797607421875
2023-06-29,187.14111328125,127.9000015258789,119.03275299072266,328.0144348144531
2023-06-30,191.46453857421875,130.36000061035156,119.98492431640625,333.38916015625
2023-07-03,189.97406005859375,130.22000122070312,119.57827758789062,330.8927001953125
2023-07-05,188.858642578125,130.3800048828125,121.63140869140625,331.0492858886719
2023-07-06,189.33241271972656,128.36000061035156,119.94526672363281,334.103759765625
2023-07-07,188.21702575683594,129.77999877929688,119.16168975830078,330.13885498046875
2023-07-10,186.17376708984375,127.12999725341797,115.9183120727539,324.8620300292969
2023-07-11,185.65061950683594,128.77999877929688,116.75148010253906,325.4886169433594
2023-07-12,187.3187713623047,130.8000030517578,118.64593505859375,330.1192626953125
2023-07-13,188.07884216308594,134.3000030517578,123.8134994506836,335.4645690917969
2023-07-14,188.22689819335938,134.67999267578125,124.67640686035156,337.99041748046875
2023-07-17,191.48428344726562,133.55999755859375,124.04161834716797,338.4701843261719
2023-07-18,191.2276153564453,132.8300018310547,123.0696029663086,351.9411315917969
2023-07-19,192.57992553710938,135.36000061035156,121.78018951416016,347.6238098144531
2023-07-20,190.63539123535156,129.9600067138672,118.55664825439453,339.5862121582031
2023-07-21,189.4607391357422,130.0,119.3302993774414,336.5513000488281
2023-07-24,190.26028442382812,128.8000030517578,120.88751983642578,337.86322021484375
2023-07-25,191.11903381347656,129.1300048828125,121.79011535644531,343.60986328125
2023-07-26,191.98768615722656,128.14999389648438,128.6041717529297,330.6772766113281
2023-07-27,190.7242431640625,128.25,128.8124542236328,323.7753601074219
2023-07-28,193.30050659179688,132.2100067138672,131.9268798828125,331.2646789550781
2023-07-31,193.91249084472656,133.67999267578125,132.0260772705078,328.86614990234375
2023-08-01,193.08334350585938,131.69000244140625,130.81600952148438,329.27728271484375
2023-08-02,190.09246826171875,128.2100067138672,127.59249114990234,320.6229553222656
2023-08-03,188.70069885253906,128.91000366210938,127.72142791748047,319.80059814453125
2023-08-04,179.63926696777344,139.57000732421875,127.4932632446289,320.8970642089844
2023-08-07,176.5398406982422,142.22000122070312,130.86558532714844,323.1781311035156
2023-08-08,177.47756958007812,139.94000244140625,130.7664337158203,319.2033996582031
2023-08-09,175.88832092285156,137.85000610351562,129.09014892578125,315.46368408203125
2023-08-10,175.6711883544922,138.55999755859375,129.14971923828125,316.1489562988281
2023-08-11,175.73046875,138.41000366210938,129.1099853515625,314.2692565917969
2023-08-14,177.38116455078125,140.57000732421875,130.75648498535156,317.2356262207031
2023-08-15,175.39443969726562,137.6699981689453,129.20919799804688,315.1013488769531
2023-08-16,174.52464294433594,135.07000732421875,128.05862426757812,314.33612060546875
2023-08-17,171.98440551757812,133.97999572753906,129.3976593017578,310.8827819824219
2023-08-18,172.46873474121094,133.22000122070312,127.06678771972656,310.4903869628906
2023-08-21,173.80311584472656,134.67999267578125,127.88008880615234,315.7881164550781
2023-08-22,175.17698669433594,134.25,128.63392639160156,316.35711669921875
2023-08-23,179.0219268798828,135.52000427246094,132.12527465820312,320.81121826171875
2023-08-24,174.33685302734375,131.83999633789062,129.35797119140625,313.91424560546875
2023-08-25,176.541015625,133.25999450683594,129.6257781982422,316.86737060546875
2023-08-28,178.10272216796875,133.13999938964844,130.71682739257812,317.57373046875
2023-08-29,181.9871826171875,134.91000366210938,134.38671875,322.19451904296875
2023-08-30,185.47628784179688,135.07000732421875,135.81495666503906,322.5673828125
2023-08-31,185.6937255859375,138.00999450683594,136.23155212402344,321.556884765625
2023-09-01,187.26531982421875,138.1199951171875,135.68601989746094,322.4398193359375
2023-09-05,187.50254821777344,137.27000427246094,135.5967559814453,327.2373046875
2023-09-06,180.79119873046875,135.36000061035156,134.26766967773438,326.5799560546875
2023-09-07,175.503173828125,137.85000610351562,135.0908966064453,323.66619873046875
2023-09-08,176.11598205566406,138.22999572753906,136.08277893066406,327.94366455078125
2023-09-11,177.28231811523438,143.10000610351562,136.6183624267578,331.544189453125
2023-09-12,174.2577667236328,141.22999572753906,134.9619903564453,325.4909362792969
2023-09-13,172.19198608398438,144.85000610351562,136.38034057617188,329.6997985839844
2023-09-14,173.70425415039062,144.72000122070312,137.85818481445312,332.2898254394531
2023-09-15,172.9827117919922,140.38999938964844,137.17381286621094,323.9703369140625
2023-09-18,175.9084014892578,139.97999572753906,137.82846069335938,322.8322448730469
2023-09-19,176.99569702148438,137.6300048828125,137.69947814941406,322.4300231933594
2023-09-20,173.4571533203125,135.2899932861328,133.4940185546875,314.6991271972656
2023-09-21,171.91519165039062,129.3300018310547,130.2903289794922,313.48260498046875
2023-09-22,172.76524353027344,129.1199951171875,130.1812286376953,311.0103759765625
2023-09-25,174.0403289794922,131.27000427246094,131.09371948242188,311.5302734375
2023-09-26,169.96803283691406,125.9800033569336,128.39585876464844,306.2324523925781
2023-09-27,168.4557647705078,125.9800033569336,130.3895263671875,306.8701477050781
2023-09-28,168.71275329589844,125.9800033569336,132.04592895507812,307.70416259765625
2023-09-29,169.2267608642578,127.12000274658203,130.77635192871094,309.7742004394531
2023-10-02,171.7373046875,129.4600067138672,134.06927490234375,315.7095947265625
2023-10-03,170.40292358398438,124.72000122070312,132.2145233154297,307.4588317871094
2023-10-04,171.64833068847656,127.0,135.1603546142578,312.9233703613281
2023-10-05,172.88385009765625,125.95999908447266,134.8826446533203,313.31585693359375
2023-10-06,175.43399047851562,127.95999908447266,137.60031127929688,321.06634521484375
2023-10-09,176.9166259765625,128.25999450683594,138.36402893066406,323.577880859375
2023-10-10,176.3235626220703,129.47999572753906,138.0664825439453,322.17498779296875
2023-10-11,177.71722412109375,131.8300018310547,140.54611206054688,326.128662109375
2023-10-12,178.61669921875,132.3300018310547,139.14761352539062,324.89251708984375
2023-10-13,176.7782440185547,129.7899932861328,137.4515380859375,321.52740478515625
2023-10-16,176.64974975585938,132.5500030517578,139.34600830078125,326.3445129394531
2023-10-17,175.09791564941406,131.47000122070312,139.84193420410156,325.77545166015625
2023-10-18,173.80311584472656,128.1300048828125,138.1458282470703,323.8623962402344
2023-10-19,173.427490234375,128.39999389648438,137.8482666015625,325.04949951171875
2023-10-20,170.8773956298828,125.16999816894531,135.62652587890625,320.4875183105469
2023-10-23,170.9959716796875,126.55999755859375,136.77708435058594,323.0873718261719
2023-10-24,171.430908203125,128.55999755859375,138.97897338867188,324.2744445800781
2023-10-25,169.1179962158203,121.38999938964844,125.63851928710938,334.22247314453125
2023-10-26,164.9567413330078,119.56999969482422,122.43482208251953,321.6844482421875
2023-10-27,166.27134704589844,127.73999786376953,122.39513397216797,323.56805419921875
2023-10-30,168.3173828125,132.7100067138672,124.72601318359375,330.9261169433594
2023-10-31,168.79183959960938,133.08999633789062,124.27967834472656,331.71099853515625
2023-11-01,171.95474243164062,137.0,126.53118133544922,339.5202941894531
2023-11-02,175.51309204101562,138.07000732421875,127.53295135498047,341.727783203125
2023-11-03,174.6037139892578,138.60000610351562,129.30838012695312,346.1229553222656
2023-11-06,177.15382385253906,139.74000549316406,130.3795928955078,349.7823486328125
2023-11-07,179.71385192871094,142.7100067138672,131.3218536376953,353.7066650390625
2023-11-08,180.7714385986328,142.0800018310547,132.1748504638672,356.3261413574219
2023-11-09,180.29696655273438,140.60000610351562,130.6176300048828,353.86358642578125
2023-11-10,184.4834747314453,143.55999755859375,132.9683074951172,362.6736755371094
2023-11-13,182.89996337890625,142.58999633789062,132.5517578125,359.74029541015625
2023-11-14,185.51280212402344,145.8000030517578,134.3271484375,363.2622985839844
2023-11-15,186.07691955566406,143.1999969482422,135.26947021484375,363.4097900390625
2023-11-16,187.75946044921875,142.8300018310547,137.57057189941406,369.7997131347656
2023-11-17,187.7396697998047,145.17999267578125,135.8248748779297,363.5867614746094
2023-11-20,189.48153686523438,146.1300048828125,136.79690551757812,371.0481872558594
2023-11-21,188.6798858642578,143.89999389648438,137.49119567871094,366.752197265625
2023-11-22,189.34300231933594,146.7100067138672,138.87982177734375,371.4513244628906
2023-11-24,188.0167999267578,146.74000549316406,137.09445190429688,371.0383605957031
2023-11-27,187.83863830566406,147.72999572753906,136.9258575439453,372.1983947753906
2023-11-28,188.44236755371094,147.02999877929688,137.49119567871094,376.21917724609375
2023-11-29,187.4229736328125,146.32000732421875,135.28927612304688,372.4342956542969
2023-11-30,187.9969940185547,146.08999633789062,132.82948303222656,372.4933166503906
2023-12-01,189.27374267578125,147.02999877929688,132.234375,368.1678161621094
2023-12-04,187.4823455810547,144.83999633789062,129.56626892089844,362.8887939453125
2023-12-05,191.43130493164062,146.8800048828125,131.3119354248047,366.2115173339844
2023-12-06,190.34262084960938,144.52000427246094,130.3597412109375,362.55450439453125
2023-12-07,192.2725830078125,146.8800048828125,137.32257080078125,364.6680908203125
2023-12-08,193.69778442382812,147.4199981689453,135.52731323242188,367.892578125
2023-12-11,191.19378662109375,145.88999938964844,133.60313415527344,365.0121154785156
2023-12-12,192.70806884765625,147.47999572753906,132.5517578125,368.0400085449219
2023-12-13,195.92466735839844,148.83999633789062,132.87908935546875,368.03021240234375
2023-12-14,196.07305908203125,147.4199981689453,132.11534118652344,359.7331237792969
2023-12-15,195.5386505126953,149.97000122070312,132.7501220703125,364.45184326171875
2023-12-18,193.87591552734375,154.07000732421875,136.07286071777344,366.3393249511719
2023-12-19,194.91513061523438,153.7899932861328,136.97544860839844,366.93902587890625
2023-12-20,192.8268280029297,152.1199951171875,138.5227508544922,364.3437194824219
2023-12-21,192.6783447265625,153.83999633789062,140.6453094482422,367.2142639160156
2023-12-22,191.6094512939453,153.4199981689453,141.55783081054688,368.2366027832031
2023-12-26,191.06512451171875,153.41000366210938,141.65701293945312,368.3152770996094
2023-12-27,191.1641082763672,153.33999633789062,140.28823852539062,367.7352600097656
2023-12-28,191.58969116210938,153.3800048828125,140.12953186035156,368.9247741699219
2023-12-29,190.55047607421875,151.94000244140625,139.78237915039062,369.671875
